Code INSEE,Code Postal,Commune
56250,56130,THEHILLAC
70206,70400,ECHENANS-SOUS-MONT-VAUDOIS
46267,46310,SAINT-GERMAIN-DU-BEL-AIR
59147,59740,CHOISIES
42095,42700,FIRMINY
22092,22480,KERPERT
54169,54490,DOMPRIX
47058,47160,CAUBEYRES
40056,40420,BROCAS
07062,07110,CHAZEAUX
49165,49510,LA JUBAUDIERE
42028,42220,BURDIGNES
06066,06830,GILETTE
76748,76450,VITTEFLEUR
38211,38440,LIEUDIEU
31532,31350,SARREMEZAN
85238,85290,SAINT-LAURENT-SUR-SEVRE
46076,46130,CORNAC
08134,08130,COULOMMES-ET-MARQUENY
28093,28290,CHATILLON-EN-DUNOIS
70128,70300,LA CHAPELLE-LES-LUXEUIL
67538,67290,WINGEN-SUR-MODER
54310,54740,LEMENIL-MITRY
58191,58420,NEUILLY
55494,55170,SOMMELONNE
28156,28240,FONTAINE-SIMON
30350,30120,LE VIGAN
49102,49560,CLERE-SUR-LAYON
08209,08160,HANNOGNE-SAINT-MARTIN
60543,60800,ROCQUEMONT
14752,14310,VILLERS-BOCAGE
60268,60120,GANNES
80458,80800,LAHOUSSOYE
59589,59224,THIANT
59463,59284,PITGAM
69271,69680,CHASSIEU
03296,03360,VALIGNY
88428,88470,SAINT-MICHEL-SUR-MEURTHE
59290,59440,HAUT-LIEU
03298,03150,VARENNES-SUR-ALLIER
33501,33650,SAUCATS
26205,26150,MONTMAUR-EN-DIOIS
68383,68340,ZELLENBERG
13004,13200,ARLES
45186,45490,LORCY
41232,41300,SALBRIS
15156,15130,PRUNET
28067,28120,CERNAY
65182,65400,GAILLAGOS
70331,70100,MANTOCHE
16222,16620,MONTBOYER
52189,52190,LE VAL-D'ESNOMS
03214,03240,ROCLES
22001,22460,ALLINEUC
88413,88100,SAINT-DIE-DES-VOSGES
95316,95850,JAGNY-SOUS-BOIS
60262,60420,LE FRESTOY-VAUX
37171,37210,NOIZAY
73131,73600,HAUTECOUR
32053,32140,BEZUES-BAJON
74069,74520,CHENEX
32286,32390,MONTESTRUC-SUR-GERS
63283,63380,PONTAUMUR
61265,61210,MENIL-GONDOUIN
59630,59261,WAHAGNIES
90072,90120,MORVILLARS
57389,57660,LELLING
25044,25440,BARTHERANS
58295,58150,TRACY-SUR-LOIRE
76091,76450,BEUZEVILLE-LA-GUERARD
50044,50210,BELVAL
45278,45230,SAINTE-GENEVIEVE-DES-BOIS
54327,54200,LUCEY
19036,19370,CHAMBERET
57532,57420,PAGNY-LES-GOIN
33226,33550,LANGOIRAN
64297,64220,LACARRE
58286,58190,TANNAY
61399,61160,SAINT-GERVAIS-DES-SABLONS
58018,58700,AUTHIOU
61260,61220,LE MENIL-DE-BRIOUZE
54464,54610,ROUVES
33132,33710,COMPS
37056,37130,LA CHAPELLE-AUX-NAUX
28020,28150,BAIGNOLET
70193,70150,CULT
70560,70190,VILLERS-BOUTON
14659,14190,SAINT-SYLVAIN
45132,45340,EGRY
73189,73130,NOTRE-DAME-DU-CRUET
50200,50850,GER
95205,95440,ECOUEN
25633,25840,VUILLAFANS
62039,62580,ARLEUX-EN-GOHELLE
41164,41140,NOYERS-SUR-CHER
56080,56490,GUILLIERS
02435,02500,LOGNY-LES-AUBENTON
63382,63440,SAINT-PARDOUX
57594,57230,ROPPEVILLER
14027,14260,AUNAY-SUR-ODON
21205,21140,COURCELLES-LES-SEMUR
80761,80160,TILLOY-LES-CONTY
61147,61110,DORCEAU
40023,40380,BAIGTS
68097,68240,FRELAND
18283,18160,VILLECELIN
42101,42220,GRAIX
38462,38119,SAINT-THEOFFREY
55378,55800,NETTANCOURT
32401,32300,SAINT-OST
30154,30120,MANDAGOUT
45133,45300,ENGENVILLE
39345,39100,MONNIERES
12257,12700,CAUSSE-ET-DIEGE
22084,22270,JUGON-LES-LACS
57404,57260,LINDRE-BASSE
71113,71740,CHATEAUNEUF
05115,05190,REMOLLON
40033,40120,BELIS
81136,81140,LARROQUE
58235,58230,SAINT-BRISSON
90046,90100,FLORIMONT
07006,07190,ALBON-D'ARDECHE
08144,08300,DOUX
83147,83630,VERIGNON
71196,71580,LE FAY
40120,40300,HASTINGUES
50384,50630,OCTEVILLE-L'AVENEL
29077,29880,GUISSENY
34265,34160,SAINT-JEAN-DE-CORNIES
14076,14550,BLAINVILLE-SUR-ORNE
80193,80250,CHIRMONT
63013,63260,AUBIAT
27355,27540,IVRY-LA-BATAILLE
62716,62610,RODELINGHEM
10389,10140,UNIENVILLE
68277,68340,RIQUEWIHR
28354,28240,SAINT-MAURICE-SAINT-GERMAIN
87204,87600,VIDEIX
80707,80140,SAINT-LEGER-SUR-BRESLE
55218,55150,GREMILLY
31041,31510,BAGIRY
36050,36500,CHEZELLES
22221,22220,PLOUGUIEL
33328,33500,POMEROL
61433,61250,SAINT-NICOLAS-DES-BOIS
70136,70000,CHARMOILLE
72113,72550,DEGRE
57595,57260,RORBACH-LES-DIEUZE
23155,23250,PONTARION
86092,86220,DANGE-SAINT-ROMAIN
31025,31320,AUREVILLE
70055,70300,BAUDONCOURT
38103,38930,CHICHILIANNE
55027,55300,BANNONCOURT
44053,44530,DREFFEAC
23248,23000,SAINT-VICTOR-EN-MARCHE
24468,24380,SAINT-MICHEL-DE-VILLADEIX
92051,92200,NEUILLY-SUR-SEINE
83007,83630,AUPS
33040,33410,BEGUEY
14457,14620,LES MOUTIERS-EN-AUGE
02776,02420,VENDHUILE
38424,38930,SAINT-MAURICE-EN-TRIEVES
34308,34600,TAUSSAC-LA-BILLIERE
36230,36150,VATAN
80590,80132,NEUILLY-L'HOPITAL
52248,52140,IS-EN-BASSIGNY
77292,77410,MESSY
12205,12200,LA ROUQUETTE
58132,58420,GUIPY
21594,21500,SAVOISY
55414,55800,RANCOURT-SUR-ORNAIN
19071,19250,DAVIGNAC
10362,10300,SAINTE-SAVINE
72006,72610,ARCONNAY
05121,05190,ROCHEBRUNE
37112,37340,GIZEUX
12005,12210,ALPUECH
70215,70400,ERREVET
83081,83440,MONTAUROUX
31114,31160,CASTELBIAGUE
42152,42720,NANDAX
48067,48110,GABRIAC
48149,48120,SAINTE-EULALIE
39169,39570,COURBOUZON
01066,01510,LA BURBANCHE
65239,65130,LABASTIDE
71063,71190,BROYE
83080,83440,MONS
72294,72130,SAINT-LEONARD-DES-BOIS
74271,74430,SEYTROUX
63059,63270,BUSSEOL
46238,46500,RIGNAC
86105,86340,GIZAY
02490,02000,MONAMPTEUIL
85294,85360,LA TRANCHE-SUR-MER
65225,65350,HOURC
38099,38160,CHEVRIERES
02715,02160,SERVAL
77485,77123,LE VAUDOUE
87163,87330,SAINT-MARTIAL-SUR-ISOP
36069,36240,ECUEILLE
33220,33460,LAMARQUE
15241,15110,LA TRINITAT
31098,31480,CADOURS
17459,17400,VARAIZE
27513,27410,SAINT-AUBIN-DES-HAYES
64001,64460,AAST
17131,17120,COZES
63183,63690,LABESSETTE
24146,24380,CREYSSENSAC-ET-PISSOT
02212,02700,CONDREN
47081,47110,DOLMAYRAC
60403,60112,MILLY-SUR-THERAIN
72300,72470,SAINT-MARS-LA-BRIERE
52127,52240,CHOISEUL
21568,21500,SAINT-REMY
10440,10200,VOIGNY
38418,38660,SAINTE-MARIE-DU-MONT
34159,34110,MIREVAL
51086,51140,BREUIL
67347,67330,OBERMODERN-ZUTZENDORF
86221,86140,SAINT-GENEST-D'AMBIERE
89008,89440,ANGELY
08125,08090,CLIRON
82157,82150,SAINT-BEAUZEIL
15154,15800,POLMINHAC
57265,57260,GUEBESTROFF
30269,30270,SAINT-JEAN-DU-GARD
32222,32110,MAGNAN
24069,24350,BUSSAC
15262,15100,VILLEDIEU
65134,65230,CASTERETS
68362,68220,WENTZWILLER
25410,25660,MORRE
67028,67230,BENFELD
51239,51130,ETRECHY
17222,17137,MARSILLY
38409,38680,SAINT-JUST-DE-CLAIX
94070,94440,SANTENY
76560,76160,SAINT-AUBIN-EPINAY
23070,23160,CROZANT
39221,39250,LA FAVIERE
07058,07110,CHASSIERS
60022,60300,APREMONT
60161,60360,CONTEVILLE
54245,54290,HAIGNEVILLE
47180,47600,MONTAGNAC-SUR-AUVIGNON
22129,22810,LOC-ENVEL
79340,79420,VAUSSEROUX
25163,25640,CORCELLE-MIESLOT
21379,21430,MARCHESEUIL
67156,67170,GEUDERTHEIM
08472,08270,VIEL-SAINT-REMY
65248,65700,LAHITTE-TOUPIERE
57208,57450,FARSCHVILLER
01321,01250,REVONNAS
13216,13016,MARSEILLE-16E--ARRONDISSEMENT
57347,57670,INSVILLER
04110,04510,MALLEMOISSON
2B290,20226,SPELONCATO
74118,74100,ETREMBIERES
62614,62610,NIELLES-LES-ARDRES
21226,21150,DARCEY
53195,53470,SACE
31010,31110,ANTIGNAC
43233,43320,SANSSAC-L'EGLISE
38303,38570,LA PIERRE
35270,35610,SAINT-GEORGES-DE-GREHAIGNE
62612,62580,NEUVIREUIL
70089,70120,BOURGUIGNON-LES-MOREY
04143,04700,ORAISON
72158,72390,LAVARE
21329,21140,JUILLY
21567,21230,SAINT-PRIX-LES-ARNAY
51600,51600,VAUDESINCOURT
31240,31450,ISSUS
51470,51800,ROUVROY-RIPONT
51360,51120,LE MEIX-SAINT-EPOING
35276,35630,SAINT-GONDRAN
12096,12500,ESPALION
76493,76450,PALUEL
43114,43200,LAPTE
79354,79310,VOUHE
02165,02800,CHARMES
94073,94320,THIAIS
40112,40380,GIBRET
31500,31110,SAINT-MAMET
61350,61420,LA ROCHE-MABILE
10319,10160,RIGNY-LE-FERRON
59034,59710,AVELIN
95254,95830,FREMECOURT
51487,51490,SAINT-HILAIRE-LE-PETIT
80033,80200,ASSEVILLERS
46231,46700,PUY-L'EVEQUE
02239,02650,CREZANCY
01136,01290,CRUZILLES-LES-MEPILLAT
18022,18260,BARLIEU
61418,61400,SAINT-MARD-DE-RENO
52420,52700,REYNEL
54234,54730,GORCY
51506,51470,SAINT-MEMMIE
80639,80260,POULAINVILLE
02133,02350,BUCY-LES-PIERREPONT
37190,37800,PUSSIGNY
32376,32120,SAINTE-GEMME
69133,69390,MILLERY
55051,55290,BIENCOURT-SUR-ORGE
64422,64400,OLORON-SAINTE-MARIE
03279,03410,TEILLET-ARGENTY
38010,38460,ANNOISIN-CHATELANS
38141,38300,CULIN
41015,41290,BEAUVILLIERS
11210,11200,LUC-SUR-ORBIEU
26177,26260,MARSAZ
80556,80210,MONS-BOUBERT
68274,68500,RIMBACH-PRES-GUEBWILLER
56136,56380,MONTENEUF
32404,32310,SAINT-PUY
19015,19310,AYEN
73197,73210,PEISEY-NANCROIX
79235,79700,SAINT-AMAND-SUR-SEVRE
44043,44190,CLISSON
55373,55500,NANT-LE-GRAND
24060,24150,BOURNIQUEL
47036,47370,BOURLENS
2B320,20270,TALLONE
82128,82270,MONTFERMIER
62773,62830,SAMER
33202,33125,HOSTENS
27047,27190,BEAUBRAY
62157,62990,BOUBERS-LES-HESMOND
33281,33700,MERIGNAC
65442,65230,THERMES-MAGNOAC
02588,02160,PARGNAN
10230,10600,MERGEY
27068,27330,BOIS-ANZERAY
12024,12390,BELCASTEL
51234,51260,ESCLAVOLLES-LUREY
25326,25170,LANTENNE-VERTIERE
57272,57260,GUERMANGE
31245,31160,JUZET-D'IZAUT
67446,67340,SCHILLERSDORF
02553,02150,NIZY-LE-COMTE
25599,25640,VENNANS
89375,89420,SANTIGNY
72385,72330,YVRE-LE-POLIN
17484,17730,PORT-DES-BARQUES
70461,70100,SAINT-BROING
14219,14770,DANVOU-LA-FERRIERE
08298,08090,MONTCY-NOTRE-DAME
78406,78470,MILON-LA-CHAPELLE
13049,13113,LAMANON
62167,62132,BOURSIN
55387,55230,NOUILLONPONT
22256,22260,QUEMPER-GUEZENNEC
86007,86100,ANTRAN
50305,50110,LE MESNIL-AU-VAL
65354,65240,PAILHAC
07010,07100,ANNONAY
84011,84210,LE BEAUCET
26056,26460,BOURDEAUX
07304,07150,SALAVAS
51633,51220,VILLERS-FRANQUEUX
46040,46330,CABRERETS
60514,60360,PREVILLERS
02339,02810,GANDELU
89163,89110,LA FERTE-LOUPIERE
29150,29350,MOELAN-SUR-MER
88486,88120,VAGNEY
76366,76770,LE HOULME
80241,80620,DOMART-EN-PONTHIEU
47303,47120,SOUMENSAC
38471,38700,LE SAPPEY-EN-CHARTREUSE
01320,01750,REPLONGES
61191,61550,GLOS-LA-FERRIERE
21446,21500,MOUTIERS-SAINT-JEAN
52047,52110,BEURVILLE
77106,77169,CHAUFFRY
39214,39250,ESSERVAL-TARTRE
60415,60810,MONTEPILLOY
54528,54200,TOUL
48083,48700,LES LAUBIES
23039,23800,LA CELLE-DUNOISE
77519,77560,VILLIERS-SAINT-GEORGES
63252,63160,NEUVILLE
58186,58700,MURLIN
87013,87370,BERSAC-SUR-RIVALIER
57756,57830,XOUAXANGE
78230,78410,LA FALAISE
47143,47230,LAVARDAC
33489,33920,SAINT-VIVIEN-DE-BLAYE
17080,17290,CHAMBON
27291,27580,GOURNAY-LE-GUERIN
09193,09460,MIJANES
28003,28500,ALLAINVILLE
88164,88500,ESTRENNES
54088,54200,BOUVRON
54247,54330,HAMMEVILLE
76599,76160,SAINT-LEGER-DU-BOURG-DENIS
86073,86170,CHERVES
10295,10110,POLISOT
76484,76350,OISSEL
18118,18320,JOUET-SUR-L'AUBOIS
82074,82120,GRAMONT
71405,71620,SAINT-DIDIER-EN-BRESSE
65096,65130,BONNEMAZON
02661,02000,ROYAUCOURT-ET-CHAILVET
17211,17330,LOULAY
80378,80360,GINCHY
57063,57660,BERIG-VINTRANGE
38360,38160,SAINT-APPOLINARD
77318,77163,MORTCERF
48185,48230,LES SALELLES
15179,15140,SAINT-CIRGUES-DE-MALBERT
91318,91510,JANVILLE-SUR-JUINE
85066,85390,CHAVAGNES-LES-REDOUX
76480,76450,OCQUEVILLE
21105,21560,BRESSEY-SUR-TILLE
88480,88130,UBEXY
28151,28270,FESSANVILLIERS-MATTANVILLIERS
80643,80160,PROUZEL
52208,52400,FRESNES-SUR-APANCE
76022,76490,ANQUETIERVILLE
51306,51310,JOISELLE
55082,55120,BROCOURT-EN-ARGONNE
80658,80400,QUIVIERES
67187,67390,HEIDOLSHEIM
47236,47120,SAINTE-COLOMBE-DE-DURAS
08296,08250,MONTCHEUTIN
55129,55260,COUROUVRE
91599,91840,SOISY-SUR-ECOLE
02049,02700,BARISIS
69218,69220,SAINT-LAGER
25012,25300,LES ALLIES
27329,27700,HENNEZIS
46046,46150,CALAMANE
70428,70000,PUSEY
48089,48140,LE MALZIEU-FORAIN
65313,65360,MOMERES
67365,67540,OSTWALD
76176,76450,CLASVILLE
26197,26120,MONTELIER
69099,69610,HAUTE-RIVOIRE
78640,78140,VELIZY-VILLACOUBLAY
68026,68630/68126,BENNWIHR
60663,60510,VELENNES
29007,29690,BERRIEN
55228,55210,HANNONVILLE-SOUS-LES-COTES
61438,61560,SAINT-OUEN-DE-SECHEROUVRE
19137,19800,MEYRIGNAC-L'EGLISE
25385,25680,MONTAGNEY-SERVIGNEY
21220,21580,CUSSEY-LES-FORGES
88471,88410,LES THONS
26296,26340,SAINT-BENOIT-EN-DIOIS
80435,80240,HESBECOURT
06074,06450,LANTOSQUE
19285,19410,VIGEOIS
71210,71960,FUISSE
39243,39230,FROIDEVILLE
16020,16390,AUBETERRE-SUR-DRONNE
21326,21450,JOURS-LES-BAIGNEUX
76495,76570,PAVILLY
56064,56200,GLENAC
16140,16230,FONTCLAIREAU
29211,29690,PLOUYE
70455,70200,ROYE
24416,24170,SAINT-GERMAIN-DE-BELVES
61109,61800,CLAIREFOUGERE
77279,77130,MAROLLES-SUR-SEINE
57031,57530,ARS-LAQUENEXY
19265,19170,TARNAC
81064,81140,CASTELNAU-DE-MONTMIRAL
57301,57230,HASPELSCHIEDT
05109,05100,PUY-SAINT-PIERRE
89034,89800,BEINE
08045,08400,BALLAY
39399,39380,OUNANS
27174,27500,CORNEVILLE-SUR-RISLE
23081,23260,FLAYAT
17227,17800,MAZEROLLES
55397,55140,PAGNY-LA-BLANCHE-COTE
25152,25620,LA CHEVILLOTTE
33222,33500,LALANDE-DE-POMEROL
39526,39500,TAVAUX
11016,11220,ARQUETTES-EN-VAL
59208,59320,ESCOBECQUES
71021,71120,BARON
72251,72260,RENE
49347,49125,TIERCE
61466,61100,LA SELLE-LA-FORGE
34286,34700,SAINT-PRIVAT
80623,80500,PIENNES-ONVILLERS
18262,18300,THAUVENAY
30091,30111,CONGENIES
50342,50760,MONTFARVILLE
55284,55170,LAVINCOURT
80822,80500,WARSY
62662,62370,POLINCOVE
49088,49420,CHAZE-HENRY
57427,57820,LUTZELBOURG
51582,51140,TRIGNY
12199,12390,RIGNAC
84117,84290,SAINT-ROMAN-DE-MALEGARDE
81179,81470,MONTGEY
64032,64190,ARAUJUZON
24584,24610,VILLEFRANCHE-DE-LONCHAT
11155,11190,FOURTOU
52217,52150,GERMAINVILLIERS
77321,77480,MOUSSEAUX-LES-BRAY
60191,60490,CUVILLY
62415,62144,HAUTE-AVESNES
69193,69560,SAINT-CYR-SUR-LE-RHONE
70582,70120,VY-LES-RUPT
22048,22130,CORSEUL
74053,74550,CERVENS
82090,82130,LAMOTHE-CAPDEVILLE
59117,59151,BUGNICOURT
70065,70230,BESNANS
52172,52110,DOMMARTIN-LE-SAINT-PERE
02751,02860,TRUCY
11199,11290,LAVALETTE
18259,18260,SURY-ES-BOIS
2B303,20230,SAN-GIULIANO
76254,76790,ETRETAT
64465,64160,RIUPEYROUS
64271,64640,IHOLDY
94041,94200,IVRY-SUR-SEINE
37240,37110,SAUNAY
26141,26400,GIGORS-ET-LOZERON
33298,33420,MOULON
25219,25800,EPENOY
39476,39410,SAINT-AUBIN
60043,60170,BAILLY
52397,52360,POISEUL
09263,09800,SAINT-JEAN-DU-CASTILLONNAIS
88028,88460,LA BAFFE
50042,50170,BEAUVOIR
56102,56120,LANOUEE
28395,28400,TRIZAY-COUTRETOT-SAINT-SERGE
67003,67220,ALBE
70182,70400,COURMONT
67164,67210,GOXWILLER
37255,37220,TAVANT
49108,49440,LA CORNUAILLE
79001,79240,L'ABSIE
64538,64220,UHART-CIZE
56150,56450,NOYALO
49372,49150,LE VIEIL-BAUGE
50355,50530,MONTVIRON
70423,70120,PREIGNEY
74180,74140,MESSERY
80594,80160,NEUVILLE-LES-LOEUILLY
63348,63580,SAINT-GENES-LA-TOURETTE
73072,73390,CHAMP-LAURENT
78128,78720,CERNAY-LA-VILLE
51052,51420,BERRU
37071,37220,CHEZELLES
85136,85240,MARILLET
59054,59670,BAVINCHOVE
09043,09600,LA BASTIDE-SUR-L'HERS
10096,10190,CHENNEGY
77496,77370,VIEUX-CHAMPAGNE
09201,09200,MONTEGUT-EN-COUSERANS
33390,33350,SAINTE-COLOMBE
59609,59175,VENDEVILLE
65346,65190,OUEILLOUX
70066,70500,BETAUCOURT
63022,63570,AUZAT-LA-COMBELLE
50149,50690,COUVILLE
23086,23480,FRANSECHES
86047,86140,CERNAY
49034,49110,BOTZ-EN-MAUGES
05161,05240,LA SALLE-LES-ALPES
01159,01570,FEILLENS
63096,63160,CHAS
39335,39290,MOISSEY
08014,08310,ANNELLES
68208,68220,MICHELBACH-LE-HAUT
13045,13690,GRAVESON
82116,82110,MONTAGUDET
16350,16390,SAINT-SEVERIN
03021,03800,BEGUES
90096,90100,THIANCOURT
76704,76630,TOURVILLE-LA-CHAPELLE
24287,24560,MONTAUT
80769,80300,TREUX
34131,34270,LAURET
70111,70240,CALMOUTIER
46034,46120,LE BOURG
85143,85200,MERVENT
31224,31210,GOURDAN-POLIGNAN
33397,33560,SAINTE-EULALIE
26005,26780,ALLAN
07251,07530,SAINT-JOSEPH-DES-BANCS
45173,45150,JARGEAU
02622,02470,PRIEZ
68313,68780,SOPPE-LE-BAS
72095,72190,COULAINES
58064,58350,CHATEAUNEUF-VAL-DE-BARGIS
22240,22250,PLUMAUGAT
60639,60000,TILLE
01231,01570,MANZIAT
14574,14100,SAINT-DESIR
55464,55230,SAINT-PIERREVILLERS
39396,39700,ORCHAMPS
67013,67320,ASSWILLER
92009,92270,BOIS-COLOMBES
54539,54540,VACQUEVILLE
21166,21300,CHENOVE
26006,26400,ALLEX
42038,42600,CHALAIN-LE-COMTAL
22107,22570,LANISCAT
57728,57580,VOIMHAUT
89043,89440,BLACY
37051,37120,CHAMPIGNY-SUR-VEUDE
09132,09700,GAUDIES
50620,50440,VASTEVILLE
51578,51130,TRECON
60249,60250,FOULANGUES
34132,34700,LAUROUX
16180,16390,LAPRADE
88210,88270,GORHEY
37069,37460,CHEMILLE-SUR-INDROIS
59043,59270,BAILLEUL
62112,62123,BERLES-AU-BOIS
12078,12400,LES COSTES-GOZON
09117,09700,ESPLAS
19060,19140,CONDAT-SUR-GANAVEIX
51064,51150,BISSEUIL
89426,89580,VAL-DE-MERCY
62418,62810,HAUTEVILLE
45069,45340,CHAMBON-LA-FORET
67363,67990,OSTHOFFEN
81285,81350,SERENAC
31352,31850,MONDOUZIL
45183,45410,LION-EN-BEAUCE
21335,21210,LACOUR-D'ARCENAY
03195,03310,NERIS-LES-BAINS
55005,55130,AMANTY
33155,33840,ESCAUDES
35015,35500,BALAZE
39061,39130,BOISSIA
76643,76630,SAINT-QUENTIN-AU-BOSC
50020,50440,AUDERVILLE
31091,31150,BRUGUIERES
88234,88240,HARSAULT
31165,31600,EAUNES
37005,37800,ANTOGNY-LE-TILLAC
02701,02310,SAULCHERY
51181,51140,COURCELLES-SAPICOURT
39208,39150,ENTRE-DEUX-MONTS
63143,63260,EFFIAT
95604,95470,SURVILLIERS
42034,42440,CERVIERES
65053,65370,AVEUX
35350,35680,VERGEAL
48141,48210,MAS-SAINT-CHELY
16120,16410,DIRAC
89280,89390,NUITS
24324,24210,PEYRIGNAC
66233,66490,VIVES
11265,11140,NIORT-DE-SAULT
87046,87310,COGNAC-LA-FORET
16361,16700,SALLES-DE-VILLEFAGNAN
07139,07530,LAVIOLLE
23192,23290,SAINT-ETIENNE-DE-FURSAC
21328,21210,JUILLENAY
87070,87400,LA GENEYTOUSE
45198,45300,MARSAINVILLIERS
25333,25510,LAVIRON
14235,14710,ECRAMMEVILLE
42318,42550,USSON-EN-FOREZ
39066,39570,BORNAY
06123,06700,SAINT-LAURENT-DU-VAR
93066,93200/93210,SAINT-DENIS
76183,76400,COLLEVILLE
54535,54800,TRONVILLE
26185,26270,MIRMANDE
54045,54360,BARBONVILLE
16340,16720,SAINT-MEME-LES-CARRIERES
67343,67205,OBERHAUSBERGEN
76244,76270,ESCLAVELLES
49329,49170,SAVENNIERES
56015,56230,BERRIC
86036,86120,BOURNAND
27256,27220,LA FORET-DU-PARC
19106,19550,LAPLEAU
68238,68680,NIFFER
65451,65200,TREBONS
02504,02440,MONTESCOURT-LIZEROLLES
28004,28150,ALLONNES
47173,47380,MONCLAR
42067,42220,COLOMBIER
46041,46160,CADRIEU
02030,02420,AUBENCHEUL-AUX-BOIS
12067,12540,LE CLAPIER
55132,55170,COUSANCES-LES-FORGES
61223,61800,LARCHAMP
59596,59870,TILLOY-LEZ-MARCHIENNES
26182,26110,MIRABEL-AUX-BARONNIES
03121,03400,GENNETINES
24463,24160,SAINT-MEDARD-D'EXCIDEUIL
25096,25240,BREY-ET-MAISON-DU-BOIS
34171,34190,MONTOULIEU
14310,14190,GRAINVILLE-LANGANNERIE
38208,38710,LAVARS
17047,17800,BIRON
10427,10110,VILLE-SUR-ARCE
34232,34460,ROQUEBRUN
18055,18290,CHAROST
80649,80120,QUEND
10163,10200,FULIGNY
62238,62130,CONTEVILLE-EN-TERNOIS
16409,16240,VILLEFAGNAN
54067,54620,BEUVEILLE
76270,76290,FONTAINE-LA-MALLET
14512,14110,PONTECOULANT
24552,24290,THONAC
76232,76540,ELETOT
67041,67440,BIRKENWALD
53072,53470,COMMER
10087,10210,CHASEREY
49298,49170,SAINT-LEGER-DES-BOIS
31423,31370,PLAGNOLE
78571,78860,SAINT-NOM-LA-BRETECHE
71285,71220,MARTIGNY-LE-COMTE
2A348,20160,VICO
47214,47160,PUCH-D'AGENAIS
32267,32260,MONFERRAN-PLAVES
47294,47120,SAVIGNAC-DE-DURAS
91201,91210,DRAVEIL
70540,70700,VELLOREILLE-LES-CHOYE
43018,43370,BAINS
23028,23200,BOSROGER
43061,43700,CHASPINHAC
55506,55260,THILLOMBOIS
36123,36290,MEZIERES-EN-BRENNE
80059,80300,BAZENTIN
63100,63390,CHATEAUNEUF-LES-BAINS
19259,19430,SEXCLES
02079,02500,BESMONT
48191,48500,LA TIEULE
66032,66400,CALMEILLES
35190,35420,MONTHAULT
30199,30120,POMMIERS
17455,17250,LA VALLEE
32228,32140,MANENT-MONTANE
53155,53500,MONTENAY
16001,16500,ABZAC
41085,41220,LA FERTE-SAINT-CYR
06036,06500,CASTILLON
19129,19510,MASSERET
76252,76260,ETALONDES
81161,81250,MASSALS
25296,25790,LES GRAS
51083,51800,BRAUX-SAINT-REMY
69021,69690,BESSENAY
60232,60420,FERRIERES
57472,57420,MONCHEUX
09178,09500,MALEGOUDE
08060,08300,BERGNICOURT
52447,52200,SAINT-CIERGUES
43165,43800,ROSIERES
46123,46130,GIRAC
32370,32380,SAINT-CLAR
19284,19170,VIAM
81043,81300,BUSQUE
30264,30360,SAINT-JEAN-DE-CEYRARGUES
77419,77670,SAINT-MAMMES
59341,59258,LESDAIN
30338,30580,VALLERARGUES
74315,74140,YVOIRE
35322,35320,LE SEL-DE-BRETAGNE
51623,51500,VILLE-EN-SELVE
72093,72400,CORMES
27182,27130,COURTEILLES
57148,57530,COLLIGNY
56013,56550,BELZ
40058,40120,CACHEN
10069,10110,BUXIERES-SUR-ARCE
61474,61310,SILLY-EN-GOUFFERN
38530,38090,VAULX-MILIEU
40158,40240,LOSSE
29218,29790,PONT-CROIX
21425,21500,MONTBARD
59394,59980,MAUROIS
63038,63610,BESSE-ET-SAINT-ANASTAISE
07156,07380,MEYRAS
05088,05150,MONTMORIN
64149,64190,BUGNEIN
55248,55130,HOUDELAINCOURT
42060,42560,CHENEREILLES
30255,30190,SAINT-GENIES-DE-MALGOIRES
77487,77000,VAUX-LE-PENIL
09186,09350,MERAS
65247,65100,ARRAYOU-LAHITTE
65169,65400,ESTAING
45328,45490,TREILLES-EN-GATINAIS
08140,08160,DOM-LE-MESNIL
97608,97610,DZAOUDZI
71452,71220,SAINT-MARTIN-DE-SALENCEY
41136,41500,MER
42266,42380,SAINT-NIZIER-DE-FORNAS
88338,88700,ORTONCOURT
07030,07190,BEAUVENE
89347,89630,SAINT-GERMAIN-DES-CHAMPS
36029,36150,BUXEUIL
31250,31370,LABASTIDE-CLERMONT
61472,61200,SEVIGNY
10243,10500,MOLINS-SUR-AUBE
91519,91410,RICHARVILLE
01369,01250,SAINT-JUST
55219,55400,GRIMAUCOURT-EN-WOEVRE
36106,36800,LUZERET
89468,89330,VILLEVALLIER
76279,76640,FOUCART
56247,56250,SULNIAC
35065,35590,LA CHAPELLE-THOUARAULT
48091,48260,MARCHASTEL
69294,69360,SEREZIN-DU-RHONE
32423,32190,SEAILLES
71092,71500,LA CHAPELLE-NAUDE
57483,57340,MORHANGE
71017,71220,BALLORE
70306,70200,LOMONT
54588,54300,VITRIMONT
38529,38410,VAULNAVEYS-LE-HAUT
59239,59148,FLINES-LEZ-RACHES
2A064,20190,CARDO-TORGIA
76286,76660,FRESNOY-FOLNY
87092,87440,MARVAL
19169,19120,PUY-D'ARNAC
70415,70210,POLAINCOURT-ET-CLAIREFONTAINE
80347,80700,FRANSART
50038,50320,BEAUCHAMPS
43267,43800,VOREY
16104,16700,CONDAC
47314,47140,TREMONS
71039,71250,BLANOT
48005,48100,ANTRENAS
80099,80270,BETTENCOURT-RIVIERE
